User,User Name,Tweet,Time,Following?,Follows?,Followers,Following,Location,Account Age,Website,Language,Profile Image
MinLinks,Min Links,"Yahoo Finance ow.ly/S3uds #Mining Stocks Are Hot $trow $scco bhp $rio $fcx

Yahoo Finance … twitter.com/AllPUMPnodump/…",Thu Sep 10 19:54:48 +0000 2015,false,false,662,335,,http://t.co/NupY8lA6sH,en,Profile Page,
MinLinks,Min Links,"Yahoo Finance ow.ly/S3upE #Mining Stocks Are Hot $trow $scco bhp $rio $fcx

Yahoo Finance … twitter.com/sharesinplay/s…",Thu Sep 10 19:54:49 +0000 2015,false,false,662,335,,http://t.co/NupY8lA6sH,en,Profile Page,
MinLinks,Min Links,"Yahoo Finance ow.ly/S3upL #Mining Stocks Are Hot $trow $scco bhp $rio $fcx

Yahoo Finance … twitter.com/ViralPennies/s…",Thu Sep 10 19:54:49 +0000 2015,false,false,662,335,,http://t.co/NupY8lA6sH,en,Profile Page,
MinLinks,Min Links,"Yahoo Finance ow.ly/S3upy #Mining Stocks Are Hot $trow $scco bhp $rio $fcx

Yahoo Finance … twitter.com/rbalerts/statu…",Thu Sep 10 19:54:49 +0000 2015,false,false,662,335,,http://t.co/NupY8lA6sH,en,Profile Page,
MinLinks,Min Links,"Yahoo Finance ow.ly/S3upG #Mining Stocks Are Hot $trow $scco bhp $rio $fcx

Yahoo Finance … twitter.com/SpecTrader1/st…",Thu Sep 10 19:54:50 +0000 2015,false,false,662,335,,http://t.co/NupY8lA6sH,en,Profile Page,
MinLinks,Min Links,"Yahoo Finance ow.ly/S3upq #Mining Stocks Are Hot $trow $scco bhp $rio $fcx

Yahoo Finance … twitter.com/LiquidPenny/st…",Thu Sep 10 19:54:50 +0000 2015,false,false,662,335,,http://t.co/NupY8lA6sH,en,Profile Page,
MinLinks,Min Links,"Yahoo Finance ow.ly/S3upA #Mining Stocks Are Hot $trow $scco bhp $rio $fcx

Yahoo Finance … twitter.com/ROCTHESTOCKS/s…",Thu Sep 10 19:54:50 +0000 2015,false,false,662,335,,http://t.co/NupY8lA6sH,en,Profile Page,
MinLinks,Min Links,"RT otcaddict: Yahoo Finance ow.ly/S3upu #Mining Stocks Are Hot $trow $scco bhp $rio $fcx

Yahoo Finan… twitter.com/PDACMining/sta…",Thu Sep 10 19:54:52 +0000 2015,false,false,662,335,,http://t.co/NupY8lA6sH,en,Profile Page,
MinLinks,Min Links,"RT AllPUMPnodump: Yahoo Finance ow.ly/S3uds #Mining Stocks Are Hot $trow $scco bhp $rio $fcx

Yahoo F… twitter.com/PDACMining/sta…",Thu Sep 10 19:54:52 +0000 2015,false,false,662,335,,http://t.co/NupY8lA6sH,en,Profile Page,
1stPennyStocks,1st Penny Stocks,RT @otcaddict: Yahoo Finance ow.ly/S3upu #Mining Stocks Are Hot $trow $scco bhp $rio $fcx,Thu Sep 10 19:55:36 +0000 2015,false,false,1511,1445,Worldwide,http://t.co/k43cui8Ee1,en,Profile Page,
jakehuneycutt,Jake Huneycutt,"Here's an article I did on copper back in 2011:  ""Copper Producers Could Still Have Long Way to Fall"" seekingalpha.com/article/316488… $SCCO $FCX",Thu Sep 10 20:28:45 +0000 2015,false,false,280,225,"Atlanta, GA",http://t.co/5DrWNnATMU,en,Profile Page,
wallstreetscope,WallStreet Scope,"Closing Bell Reports: Novartis AG (NVS), Southern Copper Corp. (SCCO), Cousins Properties Incorporated (CUZ), wallstreetscope.com/closing-bell-r…",Thu Sep 10 20:42:41 +0000 2015,false,false,1586,26,,http://t.co/8pWHo5BlYU,en,Profile Page,
InvestorPlace,InvestorPlace,Hottest Basic Materials Stocks Now – GEF.B SIM SCCO MRC investorplace.com/2015/09/hottes…,Thu Sep 10 22:00:28 +0000 2015,false,false,5497,611,"Rockville, MD",http://t.co/CJM87Rmpyb,en,Profile Page,
PortalZigZag,Portal ZigZag,Hottest Basic Materials Stocks Now – GEF.B SIM SCCO MRC ift.tt/1K0hq6q,Thu Sep 10 23:02:54 +0000 2015,false,false,2839,2767,,"7 months, 3 weeks",id,Profile Page,
KSBWPhil,Phillip Gomez,SCCO arrested Hunter Pendleton 4 pot grow Generator started fire Destryed home Sparked brushfire @ Bear Canyon rd pic.twitter.com/3jX4kD0Jnq,Fri Sep 11 00:09:18 +0000 2015,false,false,245,30,,"1 years, 10 months",en,Profile Page,
prediction,prediction,"Alda buys SCCO 27.51: In the last five trading sessions, the 50-day moving average (MA) has fallen 1.2% while the … ift.tt/1Oh5zE1",Fri Sep 11 04:05:16 +0000 2015,false,false,1757,94,,"7 years, 1 months",en,Profile Page,
no_money_down,no money down,"Shonna buys SCCO 27.51: During the past fiscal year, SOUTHERN COPPER CORP reported lower earnings of $1.61 versus … ift.tt/1KI3h14",Fri Sep 11 05:00:50 +0000 2015,false,false,1765,140,,"2 years, 7 months",en,Profile Page,
InvestWithConf,InvestWithConf,"$SCCO is rated BUY, 17.8% upside by Wall Street analysts based on average ratings/targets manyratings.com/SCCO pic.twitter.com/PBKBDvysdr",Fri Sep 11 06:01:02 +0000 2015,false,false,192,0,,"1 years, 6 months",en,Profile Page,
tradePilot,Shiraz Lakhi,Heads Up: Biggest Volume Backed %Gainers in MINING #Stocks Prev Close $FCX $SCCO $AEM $NUE ++ Full List Here stks.co/j371F,Fri Sep 11 12:40:11 +0000 2015,false,false,381,282,Dubai,http://t.co/A0mEo9uqwl,en,Profile Page,
leahanneta,leahanne,"SCCO Southern Copper Corp. Quotes
dlvr.it/C71Xxn

$SCCO $BBRY $ABX $XLB #SCCO #finance #investing",Fri Sep 11 12:44:13 +0000 2015,false,false,551,497,,"1 years, 10 months",en,Profile Page,
infotectravel1,infotectravel1,"Price Jumps - Southern Copper (SCCO), Expedia (EXPE), Ecopetrol (EC), Stone Energy (SGY) ift.tt/1NmRFzq",Fri Sep 11 19:12:10 +0000 2015,false,false,2730,1,,http://t.co/G8Ee1OwPbS,en,Profile Page,
InvestWorldNews,Invest World News,Hottest Basic Materials Stocks Now  GEF.B SIM SCCO MRC investmentworldnews.com/2015/09/10/hot…,Fri Sep 11 19:40:20 +0000 2015,false,false,240,32,,http://t.co/ZnYWLOlGCA,en-gb,Profile Page,
nartcr,FanOfJBEM,'JBEM' pick - RXII DD - Read here: groups.google.com/forum/#!catego… $JRVR $CNS $CSS $SCCO $JRS $OVLY $JCTCF $SBFG,Fri Sep 11 21:14:49 +0000 2015,false,false,100,194,Chicago,"6 years, 5 months",en,Profile Page,
infotectravel1,infotectravel1,"Price Jumps - Southern Copper (SCCO), Expedia (EXPE), Ecopetrol (EC), Stone Energy (SGY) ift.tt/1NmRFzq",Fri Sep 11 23:28:47 +0000 2015,false,false,2730,1,,http://t.co/G8Ee1OwPbS,en,Profile Page,
K1D_RIP,Rip Rondo,Reunited and it feels so good instagram.com/p/7g22s-Scco/,Sat Sep 12 02:14:19 +0000 2015,false,false,247,233,,"5 years, 9 months",en,Profile Page,
mcveyallgdrz,"his tigro,,[+2]",@bradallgdrx scco........,Sat Sep 12 09:31:48 +0000 2015,false,false,1088,1112,"― James Daniel McVey, 21",https://t.co/Yh7aVoiv3i,it,Profile Page,
