User,User Name,Tweet,Time,Following?,Follows?,Followers,Following,Location,Account Age,Website,Language,Profile Image
clayton_dd,clayton,"NFLX Netflix, Inc. Financials
dlvr.it/C7HdZT

$NFLX $IWM $CELG $ABX #NFLX #stocks #invest",Sat Sep 12 01:44:07 +0000 2015,false,false,601,490,,"1 years, 10 months",en,Profile Page,
leahanneta,leahanne,"SLW Silver Wheaton Corp. Exchange
dlvr.it/C7HdxS

$SLW $IPL.TO $CURE $CELG #SLW #stockmarket #finance",Sat Sep 12 01:46:05 +0000 2015,false,false,551,497,,"1 years, 10 months",en,Profile Page,
IHNewsDesk,IH News Desk,"TWTR Twitter, Inc. Message Board Posts
dlvr.it/C7Hk29

$TWTR $CELG $XLF $CIB #TWTR #pennystocks #stocks",Sat Sep 12 01:47:53 +0000 2015,false,false,727,502,,"1 years, 9 months",en,Profile Page,
clayton_dd,clayton,"XLK Technology Select Sector SPDR News
dlvr.it/C7HrC5

$XLK $CELG $JNK $FXI #XLK #pennystocks #stockmarket",Sat Sep 12 01:52:05 +0000 2015,false,false,601,490,,"1 years, 10 months",en,Profile Page,
som50579,Somanath,"clayton_dd : XLK Technology Select Sector SPDR News
dlvr.it/C7HrC5

$XLK $CELG $… twitter.com/clayton_dd/sta…) pic.twitter.com/jafNhlpWn1",Sat Sep 12 02:10:52 +0000 2015,false,false,907,354,Mumbai,"3 years, 5 months",en,Profile Page,
YamasutaTrader,Yamasuta,"$CELG - BUY Signal at 123.97 on Sep 11, 15 By YaMasuta.com, Trading Signals Robot #stock #trading #trade #investing",Sat Sep 12 02:35:00 +0000 2015,false,false,123,4,FREE REGISTRATION,http://t.co/6rv8QoprWM,en,Profile Page,
LVK480,LVK,RT @seeitmarket: Check out our latest Investing Research - stks.co/t2qI8 $SPY $SMH $AAPL $GPRO $CELG $GILD $VIX,Sat Sep 12 03:05:38 +0000 2015,false,false,10003,2611,New York,"3 years, 7 months",en,Profile Page,
InvestWorldNews,Invest World News,"Insider Selling News: Celgene Corporation (CELG), Palo Alto Networks Inc (PANW), Yelp Inc (YELP), bluebird bio Inc (B investmentworldnews.com/2015/09/11/ins…",Sat Sep 12 03:16:24 +0000 2015,false,false,240,32,,http://t.co/ZnYWLOlGCA,en-gb,Profile Page,
caryfux83,cary manzanero,Celgene $CELG Stock Is Stuck; Nothing but Sideways Slack in Sight dlvr.it/C79QXt,Sat Sep 12 03:23:51 +0000 2015,false,false,0,2,USA,"2 weeks, 6 days",en,Profile Page,
DennyT14,DennyT,"BRK/B Berkshire Hathaway, Inc. Last Price
dlvr.it/C7KydM

$BRK/B $GOOG $CELG $AMBA #BRK/B #investing #share",Sat Sep 12 04:36:05 +0000 2015,false,false,769,895,,"1 years, 8 months",en,Profile Page,
1LuckyJimmy,Lucky Jimmy,"CELG Celgene Corp. Day Low
dlvr.it/C7KvmP

$CELG $EWM $SSYS $BFR #CELG #investing #nasdaq",Sat Sep 12 04:38:08 +0000 2015,false,false,447,492,IH,http://t.co/b6HCTM0G2l,en,Profile Page,
DennyT14,DennyT,"CLDX Celldex Therapeutics Inc. Stock Forum
dlvr.it/C7L7mY

$CLDX $URTY $BEAT $CELG #CLDX #stockmarket #share",Sat Sep 12 04:38:08 +0000 2015,false,false,769,895,,"1 years, 8 months",en,Profile Page,
clayton_dd,clayton,"CELG Celgene Corp. Day High
dlvr.it/C7L4fK

$CELG $XOM $CURE $SOXL #CELG #invest #tradeideas",Sat Sep 12 04:38:10 +0000 2015,false,false,601,490,,"1 years, 10 months",en,Profile Page,
femidom,Femidom,"Laree holds CELG 123.97: Novartis agreed to pay Juno $12.25 million, make future milestone payments, and royalty p… ift.tt/1Lp8UM7",Sat Sep 12 04:40:44 +0000 2015,false,false,3078,111,,"3 years, 8 months",en,Profile Page,
IHNASDAQOMX,IH NASDAQ OMX,"NBG National Bank Of Greece Message Board Posts
dlvr.it/C7LDTq

$NBG $TECL $CELG $INE.TO #NBG #nasdaq #stockmarket",Sat Sep 12 04:53:07 +0000 2015,false,false,585,500,,"1 years, 9 months",en,Profile Page,
IHNASDAQOMX,IH NASDAQ OMX,"ZUB.TO BMO Equal Weight US Banks Hedged to CAD Index ETF Change
dlvr.it/C7LPnm

$ZUB.TO $EWM $EWW $CELG #ZUB.TO #pennystocks…",Sat Sep 12 05:03:03 +0000 2015,false,false,585,500,,"1 years, 9 months",en,Profile Page,
Biotech2050,biotech 2050,"$CELG deal with $AZN for #MEDI4736 PD-L1 inhibitor soon a #catalyst 
twitter.com/tgtxdough/stat…

The $AZN press release
astrazeneca.com/Media/Press-re…",Sat Sep 12 05:55:22 +0000 2015,false,false,1253,57,,"1 years, 4 months",en,Profile Page,
Biotech2050,biotech 2050,"Q: Which companies could be $PFE #buyout targets if not acquired by $GILD
A: $ACAD $CELG $ZIOP $HALO $KPTI $ATNM 
twitter.com/tgtxdough/stat…",Sat Sep 12 06:00:15 +0000 2015,false,false,1253,57,,"1 years, 4 months",en,Profile Page,
Biotech2050,biotech 2050,"#SaveTheDate October 23, 2015
$XLRN ’s R&amp;D Day in New York City #NYC
$CELG $PFE $AMGN $RHHBY
@Celgene
@pfizer
@Amgen 
@Roche",Sat Sep 12 06:08:26 +0000 2015,false,false,1253,57,,"1 years, 4 months",en,Profile Page,
KeithTaylor_No6,Keith Taylor,"@Biotech2050 $PFE needs a LOT of help with their pipeline, of those listed $CELG fills that need the best.  The others too small.",Sat Sep 12 06:13:33 +0000 2015,false,false,29,142,,"7 months, 3 weeks",en,Profile Page,
options_answers,Options Answers,"RT @DennyT14: BRK/B Berkshire Hathaway, Inc. Last Price
dlvr.it/C7KydM

$BRK/B $GOOG $CELG $AMBA #BRK/B #investing #share",Sat Sep 12 06:17:56 +0000 2015,false,false,2898,1266,I'm here.,http://t.co/RekkKLuH6I,en,Profile Page,
JoannaY782,joanna,RT @seeitmarket: Check out our latest Investing Research - stks.co/t2qI8 $SPY $SMH $AAPL $GPRO $CELG $GILD $VIX,Sat Sep 12 07:03:10 +0000 2015,false,false,88,748,,"1 years, 11 months",en,Profile Page,
SkyCar_Jack,Jack Stewart,".#JimCramer’s #stock picks for last week: $CELG $DAL $HRB $LINE #LUV $PBYI $REGN $TSLA $UTX. For a change, take a look @ $MLER. #Madmoney",Sat Sep 12 07:11:53 +0000 2015,false,false,276,590,"Davis, CA",http://t.co/RnCfMqXfmC,en,Profile Page,
Roger_Dale7,Roger,RT @seeitmarket: Check out our latest Investing Research - stks.co/t2qI8 $SPY $SMH $AAPL $GPRO $CELG $GILD $VIX,Sat Sep 12 07:54:37 +0000 2015,false,false,6607,2812,Cleveland,"2 years, 11 months",en,Profile Page,
hoomorta84,Hedda Atcheson,"Will $ZIOP be sold? Interesting observations by @pharmamaven twitter.com/pharmamaven/st… Should a #buyout happen, hope it is $CELG or $GILD $IBB",Sat Sep 12 09:11:50 +0000 2015,false,false,29,38,Pasadena,"3 months, 3 weeks",en,Profile Page,
DozenStocks,12Stocks.com,Weekly S&amp;P100 #Stocks Performance $GILD $AMZN $UNH $CELG $PFE $ORCL $AAPL $GM $BIIB $FB $AMGN $GOOGL $SBUX more@ 12Stocks.com/sp100,Sat Sep 12 10:01:26 +0000 2015,false,false,834,7,"Orlando, FL",http://t.co/mi4JBse7,en,Profile Page,
DozenStocks,12Stocks.com,Weekly Nasdaq100 #Stocks Performance $AVGO $KLAC $GILD $ILMN $REGN $AMZN $SWKS $TSCO $CELG $VRTX $BRCM  more@ 12Stocks.com/QQQQ,Sat Sep 12 10:01:59 +0000 2015,false,false,834,7,"Orlando, FL",http://t.co/mi4JBse7,en,Profile Page,
